,movieId,movieTags
1719,3638,"['comedy', 'italy', 'competition', 'lossofmother', 'lossofsister', 'newlove', 'cook', 'cooking', 'restaurant', 'barsandrestaurants', 'motherrole', 'funeral', 'kitchen', 'perfectionist', 'catherinezetajones', 'aaroneckhart', 'abigailbreslin', 'patriciaclarkson', 'jennywade', 'bruceberman', 'philipglass', 'stuartdryburgh', 'sandranettelbeck', 'scotthicks', 'noreservations']"
1720,23483,"['action', 'crime', 'crimefighter', 'secretidentity', 'comicbook', 'superhero', 'murder', 'comedy', 'mafia', 'teenager', 'violence', 'realism', 'rookie', 'adaptation', 'youngadult', 'kickass', 'aarontaylorjohnson', 'chlogracemoretz', 'christophermintzplasse', 'nicolascage', 'markstrong', 'lucindasyson', 'bradpitt', 'johnmurphy', 'pietroscalia', 'matthewvaughn', 'kickass']"
1721,62206,"['action', 'adventure', 'comedy', 'pizzadelivery', 'adventure', 'pizzaboy', 'numberintitle', 'comedy', 'aftercreditsstinger', 'jesseeisenberg', 'dannymcbride', 'azizansari', 'biancakajlich', 'nickswardson', 'rubenfleischer', 'michaeldiliberti', 'minutesorless']"
1722,10577,"['thriller', 'horror', 'vampire', 'dracula', 'bite', 'blood', 'vlad', 'fangvamp', 'gerardbutler', 'christopherplummer', 'jonnyleemiller', 'justinewaddell', 'jenniferesposito', 'billabbott', 'peterpau', 'danielhubbard', 'marcobeltrami', 'marcobeltrami', 'dracula']"
1723,218778,"['family', 'comedy', 'basedonnovel', 'jobinterview', 'badluck', 'wish', 'oneday', 'basedonchildrensbook', 'driverstest', 'stevecarell', 'jennifergarner', 'edoxenbould', 'dylanminnette', 'kerrisdorsey', 'michaelpayne', 'nancysteiner', 'philipsteuer', 'philipsteuer', 'michaelcorenblith', 'alexanderandtheterriblehorriblenogoodverybadday']"
1724,4348,"['drama', 'romance', 'bachelor', 'beautiful', 'prejudice', 'suitor', 'perioddrama', 'georgian', 'pride', 'thcentury', 'oppositesattract', 'keiraknightley', 'matthewmacfadyen', 'rosamundpike', 'simonwoods', 'donaldsutherland', 'jinajay', 'timbevan', 'ericfellner', 'dariomarianelli', 'paulwebster', 'prideprejudice']"
1725,78,"['sciencefiction', 'drama', 'thriller', 'artificialintelligence', 'manvsmachine', 'cyborg', 'bountyhunter', 'android', 'dystopia', 'genetics', 'fugitive', 'cyberpunk', 'losangeles', 'technoir', 'neonoir', 'harrisonford', 'rutgerhauer', 'seanyoung', 'edwardjamesolmos', 'memmetwalsh', 'briantufano', 'ridleyscott', 'michaeldeeley', 'philipkdick', 'philipkdick', 'bladerunner']"
1726,11780,"['adventure', 'scotland', 'biography', 'thcentury', 'highlands', 'violentman', 'liamneeson', 'jessicalange', 'johnhurt', 'timroth', 'ericstoltz', 'carterburwell', 'peterhoness', 'karlwalterlindenlaub', 'sandypowell', 'michaelcatonjones', 'robroy']"
1727,192102,"['action', 'drama', 'thriller', 'crime', 'retirement', 'secretservice', 'illegaldrugs', 'kevincostner', 'amberheard', 'haileesteinfeld', 'connienielsen', 'tmaslemarquis', 'lucbesson', 'lucbesson', 'lucbesson', 'thierryarbogast', 'justinebaddeley', 'daystokill']"
1728,2001,"['drama', 'crime', 'thriller', 'newyork', 'fathersonrelationship', 'nightclub', 'gangster', 'joaquinphoenix', 'evamendes', 'alexveadov', 'markwahlberg', 'robertduvall', 'joaquinphoenix', 'wojciechkilar', 'douglasaibel', 'nickwechsler', 'markwahlberg', 'weownthenight']"
1729,10383,"['horror', 'thriller', 'pedophilia', 'daughter', 'antichrist', 'incest', 'winonaryder', 'benchaplin', 'sarahwynter', 'philipbakerhall', 'johnhurt', 'januszkamiski', 'annegoursaud', 'megryan', 'janapkaczmarek', 'betsystahl', 'lostsouls']"
1730,11516,"['documentary', 'ocean', 'lake', 'bird', 'horse', 'parrot', 'owl', 'ornithology', 'egg', 'flight', 'arctic', 'crab', 'stork', 'pelican', 'philippelabro', 'jacquesperrin', 'mariejospheyoyotte', 'jacquesperrin', 'brunocoulais', 'christophebarratier', 'jeandorst', 'wingedmigration']"
1731,10025,"['comedy', 'drama', 'family', 'fantasy', 'romance', 'jinx', 'badluck', 'kiss', 'romanticcomedy', 'alcoholabuse', 'celebration', 'envy', 'luck', 'mysteriousstranger', 'masquerade', 'lindsaylohan', 'samairearmstrong', 'chrispine', 'missipyle', 'makenzieveganorfolk', 'arnonmilchan', 'deansemler', 'josephmcaracciolojr', 'debraneilfisher', 'dennisbradford', 'justmyluck']"
1732,15198,"['drama', 'comedy', 'sport', 'icehockey', 'russellcrowe', 'hankazaria', 'marymccormack', 'burtreynolds', 'colmmeaney', 'jayroach', 'davidekelley', 'seanobyrne', 'mysteryalaska']"
1733,23172,"['action', 'comedy', 'family', 'duringcreditsstinger', 'ambervalletta', 'lucastill', 'jackiechan', 'billyraycyrus', 'georgelopez', 'brianlevant', 'jonathanbernstein', 'jamesgreer', 'thespynextdoor']"
1734,17834,"['adventure', 'comedy', 'family', 'fantasy', 'magic', 'wish', 'kids', 'fairygodmother', 'martinshort', 'kathleenturner', 'marawilson', 'robertpastorelli', 'deborahodell', 'michaelritchie', 'jeffrothberg', 'asimplewish']"
1735,10016,"['action', 'horror', 'sciencefiction', 'climbingupawall', 'hungupsidedown', 'flashbackwithinaflashback', 'cavern', 'battering', 'ram', 'ghosttown', 'natashahenstridge', 'icecube', 'jasonstatham', 'cleaduvall', 'pamgrier', 'fredcblaujr', 'williamaelliott', 'ronaldrreiss', 'johncarpenter', 'johncarpenter', 'ghostsofmars']"
1736,10317,"['comedy', 'drama', 'bolivia', 'woman', 'politicalcampaign', 'southamerica', 'year', 'sandrabullock', 'anthonymackie', 'billybobthornton', 'zoekazan', 'scootmcnairy', 'georgeclooney', 'sandrabullock', 'stuartmbesser', 'grantheslov', 'davidgordongreen', 'ourbrandiscrisis']"
1737,58431,"['romance', 'horror', 'comedy', 'thriller', 'basedonnovel', 'dystopia', 'shaolin', 'prejudice', 'zombie', 'pride', 'golddigger', 'regencyperiod', 'parson', 'mashup', 'lilyjames', 'samriley', 'jackhuston', 'bellaheathcote', 'douglasbooth', 'natalieportman', 'seanmckittrick', 'marcbutan', 'janeausten', 'burrsteers', 'prideandprejudiceandzombies']"
1738,9746,"['drama', 'buddhism', 'china', 'mountains', 'buddhistmonk', 'tibet', 'dalailama', 'lhasa', 'buddha', 'tenzinthuthobtsarong', 'tenchogyalpo', 'tsewangmigyurkhangsar', 'gyurmetethong', 'robertlin', 'rogerdeakins', 'martinscorsese', 'philipglass', 'ellenlewis', 'danteferretti', 'kundun']"
1739,13092,"['comedy', 'romance', 'drama', 'failure', 'starlet', 'kelanpannell', 'janettescott', 'simonpegg', 'meganfox', 'gilliananderson', 'tessaross', 'jinajay', 'robinohara', 'davidarnold', 'justinebaddeley', 'howtolosefriendsalienatepeople']"
1740,59859,"['action', 'adventure', 'crime', 'crimefighter', 'secretidentity', 'marvelcomic', 'superhero', 'aftercreditsstinger', 'teensuperheroes', 'aarontaylorjohnson', 'chlogracemoretz', 'christophermintzplasse', 'clarkduke', 'jimcarrey', 'bradpitt', 'matthewvaughn', 'timmauricejones', 'billcorso', 'eddiehamilton', 'kickass']"
1741,13495,"['action', 'viggomortensen', 'elenaanaya', 'unaxugalde', 'eduardfernndez', 'eduardonoriega', 'jossalcedo', 'arturoprezreverte', 'antoniocardenal', 'roquebaos', 'lvaroaugustn', 'alatriste']"
1742,254473,"['action', 'crime', 'drama', 'martialarts', 'atomicbomb', 'ghetto', 'parkour', 'cops', 'remake', 'undercovercop', 'gangster', 'remakeoffrenchfilm', 'paulwalker', 'davidbelle', 'rza', 'robertmaillet', 'carlorota', 'lucbesson', 'lucbesson', 'robertmarkkamen', 'andreakenyon', 'carlorizzo', 'brickmansions']"
1743,700,"['adventure', 'action', 'thriller', 'atomicbomb', 'easternblock', 'crocodile', 'secretintelligenceservice', 'kgb', 'snakecharmer', 'hotairballoon', 'eastberlin', 'britishsecretservice', 'rogermoore', 'maudadams', 'louisjourdan', 'kristinawayborn', 'kabirbedi', 'johnbarry', 'ianfleming', 'albertrbroccoli', 'peterlamont', 'alanhume', 'octopussy']"
1744,4964,"['comedy', 'romance', 'drama', 'alcohol', 'onenightstand', 'bed', 'pregnancyandbirth', 'condom', 'paternity', 'druguse', 'beard', 'unprotectedsex', 'duringcreditsstinger', 'sethrogen', 'katherineheigl', 'lesliemann', 'paulrudd', 'jasonsegel', 'claytontownsend', 'ericalanedwards', 'craigalpert', 'sethrogen', 'laurenepolizzi', 'knockedup']"
1745,10024,"['drama', 'parentskidsrelationship', 'sistersisterrelationship', 'courtcase', 'invitrofertilisation', 'medicalexaminer', 'kidneytransplant', 'camerondiaz', 'alecbaldwin', 'abigailbreslin', 'joancusack', 'sofiavassilieva', 'alanheim', 'matthewbarry', 'jonhutman', 'markjohnson', 'calebdeschanel', 'mysisterskeeper']"
1746,13490,"['comedy', 'drama', 'talkshow', 'martinlawrence', 'jamesearljones', 'margaretavery', 'joybryant', 'cedrictheentertainer', 'malcolmdlee', 'malcolmdlee', 'welcomehomeroscoejenkins']"
1747,15927,"['drama', 'adventure', 'history', 'doctor', 'india', 'english', 'magistrate', 's', 'mosque', 'judydavis', 'alecguinness', 'peggyashcroft', 'jamesfox', 'victorbanerjee', 'davidlean', 'emforster', 'apassagetoindia']"
1748,1259,"['drama', 'romance', 'sex', 'adultery', 'basedonnovel', 'cat', 'infidelity', 'secret', 'obsession', 'blackmail', 'nudity', 'seduction', 'studio', 'friendship', 'stalker', 'love', 'loneliness', 'teacher', 'conservative', 'student', 'teenager', 'relationship', 'art', 'femalestalker', 'extramaritalaffair', 'journal', 'sittingonatoilet', 'judidench', 'cateblanchett', 'billnighy', 'junotemple', 'maxlewis', 'philipglass', 'shaheenbaig', 'scottrudin', 'johnbloom', 'antoniavandrimmelen', 'notesonascandal']"
1749,5125,"['drama', 'thriller', 'antiterror', 'terror', 'cia', 'lossofson', 'policebrutality', 'terrorist', 'lossofbrother', 'waragainstterror', 'kidnapping', 'intelligence', 'despair', 'inhumanity', 'senator', 'plo', 'civilrightsactivist', 'hijacking', 'terrorcell', 'lossofhusband', 'politics', 'politician', 'government', 'lossofdaughter', 'torturebythepolice', 'torture', 'cruelty', 'american', 'surveillance', 'omarmetwally', 'reesewitherspoon', 'jakegyllenhaal', 'moakhouas', 'zineboukach', 'stevegolin', 'dionbeebe', 'francinemaisler', 'michaelwilkinson', 'robynaronstam', 'rendition']"
1750,174,"['sciencefiction', 'action', 'adventure', 'thriller', 'farewell', 'federation', 'starfleet', 'peaceconference', 'ussenterprisea', 'rurapenthe', 'courtcase', 'peacecontract', 'plan', 'klingon', 'spaceopera', 'williamshatner', 'leonardnimoy', 'deforestkelley', 'jamesdoohan', 'georgetakei', 'nicholasmeyer', 'nicholasmeyer', 'nilorodisjamero', 'hermanfzimmerman', 'stevencharlesjaffe', 'startrekvitheundiscoveredcountry']"
1751,9583,"['comedy', 'drama', 'romance', 'secretsociety', 'conciliation', 'marriage', 'motherdaughterrelationship', 'playwright', 'familyfeud', 'womandirector', 'sandrabullock', 'ellenburstyn', 'fionnulaflanagan', 'jamesgarner', 'cherryjones', 'avykaufman', 'davidjbomba', 'tboneburnett', 'johnbailey', 'andrewmarcus', 'divinesecretsoftheyayasisterhood']"
1752,9437,"['drama', 'mystery', 'thriller', 'crime', 'washingtondc', 'coveredinvestigation', 'investigation', 'northcarolina', 'missingperson', 'morganfreeman', 'ashleyjudd', 'caryelwes', 'alexmcarthur', 'tonygoldwyn', 'williamsteinkamp', 'deborahaquila', 'markisham', 'davidbrown', 'garyfleder', 'kissthegirls']"
1753,525,"['music', 'comedy', 'action', 'crime', 'dancing', 'prison', 'chicago', 'countrymusic', 'nun', 'jazz', 'carjourney', 'blues', 'nazis', 'music', 'concert', 'musicinstrument', 'childrenshome', 'shoppingmall', 'orphanage', 'winnebago', 'church', 'sunglasses', 'parole', 'carchase', 'musicband', 'loudspeaker', 'saturdaynightlive', 'wrigleyfield', 'holidayinn', 'danaykroyd', 'johnbelushi', 'jamesbrown', 'cabcalloway', 'raycharles', 'lesliemccarthyfrankenheimer', 'danaykroyd', 'halgausman', 'johnlandis', 'johnlandis', 'thebluesbrothers']"
1754,10188,"['adventure', 'comedy', 'drama', 'family', 'femalefriendship', 'bestfriend', 'summervacation', 'womandirector', 'youngadult', 'alexisbledel', 'ambertamblyn', 'americaferrera', 'blakelively', 'rachelnichols', 'annbrashares', 'elizabethchandler', 'sanaahamri', 'thesisterhoodofthetravelingpants']"
1755,63574,"['comedy', 'music', 'queenlatifah', 'dollyparton', 'kekepalmer', 'jeremyjordan', 'courtneybvance', 'kchodenfield', 'kathrynhimoff', 'queenlatifah', 'lindacohen', 'toddgraff', 'joyfulnoise']"
1756,245,"['drama', 'comedy', 'romance', 'londonengland', 'rockandroll', 'singleparent', 'rapmusic', 'bachelor', 'becominganadult', 'friendship', 'single', 'hughgrant', 'nicholashoult', 'tonicollette', 'rachelweisz', 'sharonsmall', 'robertdeniro', 'remiadefarasin', 'jimclay', 'timbevan', 'ericfellner', 'aboutaboy']"
1757,9825,"['horror', 'comedy', 'action', 'sciencefiction', 'thriller', 'diving', 'sheriff', 'lake', 'crocodile', 'deputy', 'paleontologist', 'cow', 'maine', 'decapitation', 'severedhead', 'scientist', 'remote', 'tooth', 'bearattack', 'campfire', 'severedtoe', 'torsocutinhalf', 'giantcrocodile', 'crocodileattack', 'animalhorror', 'billpullman', 'bridgetfonda', 'oliverplatt', 'brendangleeson', 'bettywhite', 'lisabeach', 'sarahkatzman', 'johnottman', 'keithmarbory', 'paulhirsch', 'lakeplacid']"
1758,186,"['drama', 'thriller', 'crime', 'mystery', 'assassination', 'assassin', 'identity', 'sniper', 'mistakeinperson', 'jew', 'gangsterboss', 'gamblingdebts', 'boss', 'murder', 'sniperrifle', 'fbiagent', 'horseracing', 'gambler', 'slevin', 'caso', 'hoodlum', 'blackmen', 'joshhartnett', 'brucewillis', 'lucyliu', 'morganfreeman', 'benkingsley', 'paulmcguigan', 'deborahaquila', 'andreasgrosch', 'petersova', 'christopherroberts', 'luckynumberslevin']"
1759,9549,"['drama', 'history', 'coldwar', 'pilot', 'spacetravel', 'politics', 'historicalfigure', 'flight', 'astronaut', 'spacerace', 'soundbarrier', 'fredward', 'dennisquaid', 'edharris', 'scottglenn', 'samshepard', 'lisafruchtman', 'georgernelson', 'philipkaufman', 'philipkaufman', 'tomrolf', 'therightstuff']"
1760,61891,"['drama', 'history', 'thriller', 'shakespeare', 'anonymity', 'poet', 'play', 'political', 'duringcreditsstinger', 'falsehistory', 'jamiecampbellbower', 'rhysifans', 'davidthewlis', 'joelyrichardson', 'vanessaredgrave', 'rolandemmerich', 'johnorloff', 'anonymous']"
1761,34584,"['drama', 'family', 'fantasy', 'adventure', 'basedonnovel', 'fictionalplace', 'wolf', 'mythology', 'magic', 'horse', 'book', 'fairytale', 'bully', 'school', 'talkinganimal', 'reading', 'bookstore', 'fantasyworld', 'giant', 'gnome', 'quest', 'barretoliver', 'geraldmcraney', 'noahhathaway', 'drumgarrett', 'darrylcooksey', 'berndeichinger', 'janeseitz', 'rolfzehetbauer', 'wolfgangpetersen', 'wolfgangpetersen', 'theneverendingstory']"
1762,2666,"['mystery', 'sciencefiction', 'soul', 'sleep', 'manipulation', 'future', 'dystopia', 'chaos', 'memory', 'duel', 'parallelworld', 'technoir', 'matrix', 'neonoir', 'retrofuturism', 'rufussewell', 'williamhurt', 'kiefersutherland', 'jenniferconnelly', 'richardobrien', 'dariuszwolski', 'valeriemccaffrey', 'davidsgoyer', 'patricktatopoulos', 'michaeldeluca', 'darkcity']"
1763,12783,"['drama', 'history', 'romance', 'england', 'adultery', 'duke', 'gamblingdebts', 'marriagecrisis', 'keiraknightley', 'ralphfiennes', 'aidanmcardle', 'simonmcburney', 'charlotterampling', 'davidmthompson', 'andersthomasjensen', 'rachelportman', 'michaelkuhn', 'masahirohirakubo', 'theduchess']"
1764,13155,"['adventure', 'family', 'fantasy', 'wizardofoz', 'fairuzabalk', 'nicolwilliamson', 'jeanmarsh', 'piperlaurie', 'mattclark', 'georgelucas', 'garykurtz', 'waltermurch', 'waltermurch', 'gilldennis', 'returntooz']"
1765,42807,"['crime', 'action', 'drama', 'bankrobber', 'crimespree', 'westernus', 'matthewmcconaughey', 'skeetulrich', 'ethanhawke', 'vincentdonofrio', 'gailcronauer', 'richardlinklater', 'richardlinklater', 'clarkwalker', 'claudestanush', 'thenewtonboys']"
1766,28355,"['horror', 'mystery', 'thriller', 'childabuse', 'detective', 'socialworker', 'supernatural', 'murder', 'mentalinstitution', 'youth', 'violence', 'danger', 'cityscape', 'drawn', 'fallingelevator', 'pier', 'psychological', 'deadly', 'mindandsoul', 'supernaturalability', 'renezellweger', 'jodelleferland', 'ianmcshane', 'kerryomalley', 'callumkeithrennie', 'stevegolin', 'dougjackson', 'markgoldblatt', 'sarahfinn', 'hagenbogdanski', 'case']"
1767,8080,"['crime', 'thriller', 'serialkiller', 'carrieannemoss', 'aaroneckhart', 'benkingsley', 'harrylennix', 'kevinchamberlin', 'michaelchapman', 'deborahaquila', 'idarandom', 'clintmansell', 'paulawagner', 'suspectzero']"
1768,5126,"['drama', 'underdog', 'adoption', 'education', 'adoptivefather', 'childhoodtrauma', 'alienation', 'alien', 'johncusack', 'bobbycoleman', 'amandapeet', 'joancusack', 'oliverplatt', 'mennomeyjes', 'hugoluczycwyhowski', 'robertdyeoman', 'brucegreen', 'davidkirschner', 'martianchild']"
1769,56288,"['family', 'comedy', 'action', 'spy', 'childhero', 'secretagent', 'espionage', 'jessicaalba', 'masoncook', 'rowanblanchard', 'joelmchale', 'jeremypiven', 'robertrodriguez', 'robertrodriguez', 'robertrodriguez', 'robertrodriguez', 'robertrodriguez', 'spykidsallthetimeintheworld']"
1770,303858,"['thriller', 'bomb', 'sniper', 'tvshow', 'hostagedrama', 'police', 'hostagetaking', 'newyorkcity', 'stockmarket', 'stockfraud', 'womandirector', 'tvstudio', 'georgeclooney', 'juliaroberts', 'jackoconnell', 'caitrionabalfe', 'dominicwest', 'jodiefoster', 'matthewlibatique', 'mattchesse', 'jimkouf', 'jimkouf', 'moneymonster']"
1771,1613,"['thriller', 'action', 'comedy', 'crime', 'chemical', 'laxative', 'skinheads', 'samuelljackson', 'robertcarlyle', 'emilymortimer', 'meatloaf', 'rhysifans', 'alanmacdonald', 'ninagold', 'ronnyyu', 'stelpavlou', 'malcolmkohll', 'theststate']"
1772,31582,"['comedy', 'drama', 'independentfilm', 'robertdeniro', 'philipseymourhoffman', 'barrymiller', 'chrisbauer', 'skippsudduth', 'malifinn', 'janerosenthal', 'carolinebaron', 'joelschumacher', 'joelschumacher', 'flawless']"
1773,16617,"['mystery', 'thriller', 'crime', 'fbi', 'island', 'serialkiller', 'seriesofmurders', 'llcoolj', 'jonnyleemiller', 'kathrynmorris', 'patriciavelsquez', 'cliftoncollinsjr', 'monikamikkelsen', 'bobweinstein', 'harveyweinstein', 'louisefrogley', 'thomasmartin', 'mindhunters']"
1774,8944,"['comedy', 'drama', 'filmproducer', 'midlifecrisis', 'independentfilm', 'divorce', 'brucewillis', 'robertdeniro', 'seanpenn', 'robinwright', 'stanleytucci', 'robertdeniro', 'artlinson', 'artlinson', 'artlinson', 'janerosenthal', 'whatjusthappened']"
1775,41488,"['drama', 'thriller', 'michaelcaine', 'tildaswinton', 'jeremynortham', 'alanbates', 'charlotterampling', 'stephenerivkin', 'franoisebenotfresco', 'nathaliecheron', 'ronaldharwood', 'normanjewison', 'thestatement']"
1776,37028,"['comedy', 'drama', 'music', 'fictionalplace', 'opera', 'musical', 'josephkaiser', 'amycarson', 'renpape', 'lyubovpetrova', 'benjaminjaydavis', 'kennethbranagh', 'kennethbranagh', 'kennethbranagh', 'stephenfry', 'rogerlanser', 'themagicflute']"
1777,14560,"['action', 'adventure', 'comedy', 'family', 'securityguard', 'duringcreditsstinger', 'kevinjames', 'keirodonnell', 'jaymamays', 'rainirodriguez', 'shirleyknight', 'jeannemccarthy', 'barrybernardi', 'toddgarner', 'jefffreeman', 'adamsandler', 'paulblartmallcop']"
1778,10330,"['comedy', 'singleparent', 'brothersisterrelationship', 'mistakeinperson', 'bride', 'talkshow', 'bodyexchange', 'motherlylove', 'highschool', 'motherdaughterrelationship', 'wedding', 'psychiatrist', 'bodyswap', 'musicband', 'teencomedy', 'childasanadult', 'adultasachild', 'jamieleecurtis', 'lindsaylohan', 'markharmon', 'haroldgould', 'haleyhudson', 'marciliroff', 'barbarahaberecht', 'oliverwood', 'lesliedixon', 'brucegreen', 'freakyfriday']"
1779,6957,"['comedy', 'romance', 'firsttime', 'virgin', 'stevecarell', 'catherinekeener', 'paulrudd', 'romanymalco', 'sethrogen', 'stevecarell', 'zacharywoodlee', 'juddapatow', 'juddapatow', 'juddapatow', 'theyearoldvirgin']"
1780,1934,"['romance', 'history', 'shakespeare', 'loveofoneslife', 'oscaraward', 'theatreplay', 'theatregroup', 'writersblock', 'theatremilieu', 'author', 'speculative', 'falsehistory', 'josephfiennes', 'gwynethpaltrow', 'geoffreyrush', 'tomwilkinson', 'judidench', 'tomstoppard', 'stephenwarbeck', 'bobweinstein', 'harveyweinstein', 'michelleguish', 'shakespeareinlove']"
1781,169917,"['crime', 'drama', 'mystery', 'thriller', 'basedonnovel', 'murder', 'mafia', 'privateinvestigator', 'newyorkcity', 'alcoholic', 'kingpin', 'wifemurder', 'mattscudder', 'liamneeson', 'danstevens', 'davidharbour', 'boydholbrook', 'adamdavidthompson', 'avykaufman', 'dannydevito', 'scottfrank', 'scottfrank', 'michaelshamberg', 'awalkamongthetombstones']"
1782,951,"['comedy', 'crimefighter', 'cook', 'drugdealer', 'dyinganddeath', 'kindergarten', 'kiss', 'police', 'teacher', 'childreneducation', 'arnoldschwarzenegger', 'penelopeannmiller', 'pamelareed', 'lindahunt', 'richardtyson', 'briangrazer', 'lawrenceahubbs', 'michaelchapman', 'brunorubeo', 'sheldonkahn', 'kindergartencop']"
1783,10189,"['action', 'comedy', 'smoking', 'marijuana', 'stoner', 'roach', 'lollipop', 'paintingtoenails', 'radiocallinshow', 'drivingthroughawall', 'seed', 'referencetopandorasbox', 'sethrogen', 'jamesfranco', 'dannymcbride', 'garycole', 'rosieperez', 'graemerevell', 'billyhopkins', 'kerrybarden', 'craigalpert', 'bobkensinger', 'pineappleexpress']"
1784,9454,"['drama', 'romance', 'comedy', 'france', 'childabuse', 'slavery', 'leonardodavinci', 'prince', 'fairytale', 'royalty', 'orphan', 'evilstepmother', 'stepsiblings', 'thcentury', 'brigands', 'gypsies', 'classism', 'bandits', 'commoner', 'emotionalabuse', 'drewbarrymore', 'dougrayscott', 'anjelicahuston', 'megandodds', 'melanielynskey', 'lucindasyson', 'georgefenton', 'priscillajohn', 'salliejaye', 'susannahgrant', 'everafteracinderellastory']"
1785,2055,"['western', 'horse', 'beef', 'ranger', 'kevincostner', 'robertduvall', 'michaelgambon', 'michaeljeter', 'diegoluna', 'davidvaldes', 'kevincostner', 'kevincostner', 'jakeeberts', 'heikebrandstatter', 'openrange']"
1786,1551,"['drama', 'horror', 'sciencefiction', 'thriller', 'lifeanddeath', 'afterlife', 'swing', 'memory', 'medicalstudent', 'confetti', 'kiefersutherland', 'juliaroberts', 'kevinbacon', 'williambaldwin', 'oliverplatt', 'jamesnewtonhoward', 'malifinn', 'jandebont', 'scottrudin', 'michaeldouglas', 'flatliners']"
1787,5902,"['drama', 'history', 'war', 'netherlands', 'worldwarii', 'panzer', 'britishsoldier', 'dirkbogarde', 'jamescaan', 'michaelcaine', 'seanconnery', 'edwardfox', 'geoffreyunsworth', 'williamgoldman', 'josephelevine', 'terencemarsh', 'richardattenborough', 'abridgetoofar']"
1788,11460,"['horror', 'thriller', 'hostage', 'menace', 'hitman', 'airplane', 'rachelmcadams', 'cillianmurphy', 'briancox', 'jaymamays', 'jackscalia', 'chrisbender', 'lisabeach', 'sarahkatzman', 'bonniecurtis', 'marcobeltrami', 'redeye']"
1789,9358,"['horror', 'mystery', 'ambulance', 'premonition', 'hospital', 'alilarter', 'ajcook', 'michaellandes', 'tonytodd', 'keeganconnortracy', 'johnpapsidera', 'scottmartingershin', 'davidrellis', 'heikebrandstatter', 'coreenmayrs', 'finaldestination']"
1790,134,"['action', 'adventure', 'comedy', 'prophecy', 'southernusa', 'musicrecord', 'countrymusic', 'mississippi', 'seduction', 'musical', 'fraud', 'georgeclooney', 'johnturturro', 'timblakenelson', 'johngoodman', 'hollyhunter', 'rogerdeakins', 'nancyhaigh', 'joelcoen', 'joelcoen', 'joelcoen', 'obrotherwhereartthou']"
1791,22894,"['horror', 'angel', 'diner', 'religion', 'apocalypse', 'demon', 'desert', 'angels', 'paulbettany', 'dennisquaid', 'kevindurand', 'katewalsh', 'dougjones', 'wendypartridge', 'rickmontgomery', 'stevenkemper', 'johnfrizzell', 'johnlindley', 'legion']"
1792,134374,"['thriller', 'crime', 'action', 'miami', 'scam', 'crime', 'weightlifting', 'weightlifting', 'duringcreditsstinger', 'markwahlberg', 'dwaynejohnson', 'anthonymackie', 'tonyshalhoub', 'edharris', 'denisechamian', 'michaelbay', 'michaelbay', 'christophermarkus', 'stephenmcfeely', 'paingain']"
1793,1901,"['comedy', 'drama', 'romance', 'midlifecrisis', 'daughter', 'badboss', 'tophergrace', 'scarlettjohansson', 'dennisquaid', 'marghelgenberger', 'davidpaymer', 'remiadefarasin', 'josephmiddleton', 'chrisweitz', 'paulweitz', 'paulweitz', 'ingoodcompany']"
1794,15028,"['adventure', 'family', 'sciencefiction', 'thriller', 'time', 'airplane', 'youth', 'wristwatch', 'jessebradford', 'paulagarcs', 'robinthomas', 'frenchstewart', 'michaelbiehn', 'harrycohen', 'galeannehurd', 'petereberger', 'jonathanfrakes', 'paulhughen', 'clockstoppers']"
1795,11509,"['action', 'crime', 'drama', 'western', 'sheriff', 'fight', 'horse', 'malefriendship', 'twogunsbelt', 'kevinkline', 'scottglenn', 'kevincostner', 'dannyglover', 'briandennehy', 'johnbailey', 'lawrencekasdan', 'lawrencekasdan', 'lawrencekasdan', 'charlesokun', 'silverado']"
1796,7445,"['drama', 'thriller', 'war', 'brotherbrotherrelationship', 'brotherinlaw', 'lossofhusband', 'warinafghanistan', 'sisterinlaw', 'tobeymaguire', 'jakegyllenhaal', 'natalieportman', 'samshepard', 'marewinningham', 'thomasnewman', 'avykaufman', 'susannebier', 'andersthomasjensen', 'frederickelmes', 'brothers']"
1797,17047,"['comedy', 'londonengland', 'cia', 'teenagehero', 'teenspy', 'ciaagent', 'frankiemuniz', 'anthonyanderson', 'hannahspearritt', 'alfieallen', 'cynthiastevenson', 'kevinallen', 'donrhymer', 'agentcodybanksdestinationlondon']"
1798,62838,"['comedy', 'romance', 'newyearseve', 'illustrator', 'caterer', 'pedicab', 'ticket', 'videoconferencing', 'multiplestorylines', 'duringcreditsstinger', 'robertdeniro', 'katherineheigl', 'ashtonkutcher', 'carlagugino', 'leamichele', 'garrymarshall', 'kevinkaska', 'katherinefugate', 'newyearseve']"
1799,2057,"['drama', 'thriller', 'mystery', 'romance', 'women', 'sex', 'cuba', 'eroticism', 'loverfemale', 'passion', 'coffeegrower', 'sin', 'denunciation', 'angelinajolie', 'antoniobanderas', 'gregoryitzin', 'jackthompson', 'allisonmackie', 'rodrigoprieto', 'denisedinovi', 'terenceblanchard', 'cornellwoolrich', 'cornellwoolrich', 'originalsin']"
